25	22	15.242	0	-0.46862	0	21.0967	0	21	21.0967	-1.079	-5.6066	0	0	0	
26	22	-15.242	0	-0.27247	0	21.0967	0	20	21.0967	6.474	0	0	0	0	
27	13.2	22.864	0	1.0984	0	19.9268	0	29	19.9268	-4.316	-3.7378	0	0	0	
28	13.2	-22.864	0	-0.27787	0	19.9268	0	30	19.9268	-4.316	3.7378	0	0	0	
29	26.4	7.621	0	0.70154	0	21.7784	0	19	21.7784	3.237	5.6066	0	0	0	
30	26.4	-7.621	0	-2.0518	0	21.7784	1	18	21.7784	3.237	-5.6066	0	0	0	
31	19.8	19.0526	0	-0.35385	0	25.4117	0	2	25.4117	-5.395	-1.8689	0	0	0	
32	19.8	-19.0526	0	-0.82359	0	25.4117	0	1	25.4117	-5.395	1.8689	0	0	0	
33	2.2	26.674	0	-1.5771	0	23.0415	1	10	23.0415	-3.237	5.6066	0	0	0	
34	2.2	-26.674	0	0.50797	0	21.3211	1	25	21.3211	-3.237	-5.6066	0	0	0	
35	-2.2	26.674	0	0.28198	0	21.0972	0	24	21.0972	-6.474	0	0	0	0	
0	2.87425	-24.2079	0	-3.30538	0	18.4079	1	25	18.4079	3.80826	-0.095482	0	1.9999	20952848	
1	-14.315	5.3852	0	0.930346	0	11.5085	1	32	11.5085	2.72926	-1.96438	0	1.9999	0	
2	24.7524	2.66606	0	-1.71707	0	21.1872	1	0	21.1872	2.72926	1.77342	0	1.9999	0	
3	24.7419	-2.45633	0	-1.1557	0	18.8381	0	8	18.8381	0.57126	-1.96438	0	1.9999	0	
4	4.55465	17.1036	0	-0.536975	0	16.0172	1	4	16.0172	0.57126	1.77342	0	1.9999	0	
5	4.40042	-19.4304	0	0.909117	0	18.2504	1	3	18.2504	-0.50774	-0.095482	0	1.9999	0	
6	19.8551	15.5316	0	-0.827871	0	22.0912	1	2	22.0912	4.88726	-1.96438	0	1.9999	0	
7	17.0629	-10.4461	0	1.35767	0	13.3315	1	20	13.3315	4.88726	1.77342	0	1.9999	0	
8	-13.9808	15.5323	0	0.619446	0	16.7194	1	28	16.7194	5.96626	-0.095482	0	1.9999	0	
9	-19.8204	-9.74307	0	2.50288	0	18.6699	0	27	18.6699	1.65026	-3.83328	0	1.9999	0	
10	10.4881	22.6923	0	-0.168892	0	18.2083	0	29	18.2083	1.65026	3.64232	0	1.9999	0	
11	9.03398	-23.041	0	-1.66927	0	18.0229	0	23	18.0229	3.80826	-3.83328	0	1.9999	0	
12	-9.70944	11.567	0	0.537031	0	12.3575	1	16	12.3575	3.80826	3.64232	0	1.9999	0	
13	-18.9076	-7.74366	0	1.45405	0	18.1616	1	13	18.1616	-1.58674	-1.96438	0	1.9999	0	
14	-15.7357	3.15631	0	-0.465711	0	16.3158	1	5	16.3158	-1.58674	1.77342	0	1.9999	0	
15	-16.0785	0.0594448	0	1.57293	0	12.8211	0	31	12.8211	-0.50774	-3.83328	0	1.9999	0	
16	-6.28977	22.6843	0	0.455205	0	17.5465	0	33	17.5465	-0.50774	3.64232	0	1.9999	0	
17	-11.1101	-17.181	0	2.9171	0	17.256	0	15	17.256	-2.66574	-0.095482	0	1.9999	0	
18	-16.4014	16.4007	0	-2.62749	0	20.913	0	14	20.913	7.04526	-1.96438	0	1.9999	0	
19	-8.16333	-21.6474	0	-0.34455	0	17.4494	1	34	17.4494	7.04526	1.77342	0	1.9999	0	
20	27.1934	-0.0483944	0	-1.38143	0	18.5416	0	26	18.5416	5.96626	-3.83328	0	1.9999	4	
21	-23.5191	4.2102	0	2.10513	0	21.4976	0	17	21.4976	5.96626	3.64232	0	1.9999	0	
22	-21.4375	3.63988	0	1.99506	0	17.2043	0	35	17.2043	2.72926	5.51112	0	1.9999	0	
23	24.5293	11.5661	0	-0.218378	0	21.9206	0	7	21.9206	2.72926	-5.70208	0	1.9999	0	
24	23.9231	-12.6493	0	-1.21586	0	21.6035	0	6	21.6035	0.57126	5.51112	0	1.9999	0	
25	22.0451	15.2955	0	0.379469	0	19.5819	0	21	19.5819	0.57126	-5.70208	0	1.9999	0	
26	20.9668	-15.675	0	-0.16875	0	22.4344	0	1	22.4344	8.12426	-0.095482	0	1.9999	0	
27	11.5977	25.5764	0	2.60446	0	21.9627	0	22	21.9627	-2.66574	-3.83328	0	1.9999	0	
28	13.2529	-24.1804	0	-1.54939	0	20.3729	0	30	20.3729	-2.66574	3.64232	0	1.9999	0	
29	26.7178	7.51241	0	1.63403	0	20.1401	0	19	20.1401	4.88726	5.51112	0	1.9999	0	
30	26.3848	-9.1517	0	-1.20812	0	20.6363	0	18	20.6363	4.88726	-5.70208	0	1.9999	0	
31	20.1847	20.3472	0	-0.359321	0	23.5744	0	12	23.5744	-3.74474	-1.96438	0	1.9999	0	
32	20.4101	-17.7589	0	0.0444594	0	21.153	0	11	21.153	-3.74474	1.77342	0	1.9999	0	
33	6.70379	17.323	0	-1.11836	0	14.6726	1	10	14.6726	-1.58674	5.51112	0	1.9999	0	
34	6.04088	-24.4881	0	-0.466713	0	21.2821	0	9	21.2821	-1.58674	-5.70208	0	1.9999	0	
35	0.190683	27.4821	0	0.264058	0	21.5145	0	24	21.5145	-4.82374	-0.095482	0	1.9999	0	
0	-4.71681	-20.7131	0	-3.90808	0	16.1647	1	34	16.1647	3.10601	0.50509	0	3.9999	20952848	
1	-14.0893	7.42068	0	2.36474	0	13.1322	0	14	13.1322	2.02701	-1.36381	0	3.9999	0	
2	22.1718	-4.5927	0	-2.21087	0	17.8545	1	8	17.8545	2.02701	2.37399	0	3.9999	0	
3	24.0333	-5.70435	0	-2.03288	0	20.5575	1	6	20.5575	-0.130994	-1.36381	0	3.9999	0	
4	8.43486	9.94325	0	-1.47375	0	7.87181	1	12	7.87181	-0.130994	2.37399	0	3.9999	0	
5	8.23963	-11.4724	0	0.686081	0	12.7904	0	3	12.7904	-1.20999	0.50509	0	3.9999	0	
6	19.3466	14.6735	0	-0.639888	0	21.5166	0	2	21.5166	4.18501	-1.36381	0	3.9999	0	
7	18.028	-2.87371	0	1.16937	0	11.8391	0	18	11.8391	4.18501	2.37399	0	3.9999	0	
8	-10.9681	17.2657	0	1.16277	0	14.0807	0	33	14.0807	5.26401	0.50509	0	3.9999	0	
9	-18.1841	-9.5027	0	2.76368	0	17.9234	0	13	17.9234	0.948006	-3.23271	0	3.9999	0	
10	11.8762	22.7723	0	0.405732	0	19.4108	0	22	19.4108	0.948006	4.24289	0	3.9999	0	
11	10.6156	-23.7223	0	0.113693	0	22.4055	0	9	22.4055	3.10601	-3.23271	0	3.9999	0	
12	-1.43401	14.2402	0	-0.181036	0	8.61328	1	24	8.61328	3.10601	4.24289	0	3.9999	0	
13	-21.466	-6.17886	0	2.20448	0	17.5138	0	31	17.5138	-2.28899	-1.36381	0	3.9999	0	
14	-7.37981	0.910457	0	-0.341269	0	4.04897	1	17	4.04897	-2.28899	2.37399	0	3.9999	0	
15	-13.1692	5.47487	0	0.0750728	0	9.80552	1	32	9.80552	-1.20999	-3.23271	0	3.9999	0	
16	-5.34262	22.05	0	1.29261	0	18.4075	0	16	18.4075	-1.20999	4.24289	0	3.9999	0	
17	-11.4656	-14.6039	0	2.94184	0	13.8962	0	27	13.8962	-3.36799	0.50509	0	3.9999	0	
18	-17.1161	14.5985	0	-2.41389	0	17.1694	0	28	17.1694	6.34301	-1.36381	0	3.9999	0	
19	-0.388643	-18.1687	0	0.636126	0	15.1925	1	15	15.1925	6.34301	2.37399	0	3.9999	0	
20	25.1624	-3.84195	0	-2.25557	0	18.6322	1	26	18.6322	5.26401	-3.23271	0	3.9999	4	
21	-23.4285	4.38516	0	2.56578	0	18.4511	0	35	18.4511	5.26401	4.24289	0	3.9999	0	
22	-19.9954	6.03106	0	1.41368	0	19.5122	1	5	19.5122	2.02701	6.11169	0	3.9999	0	
23	24.2059	11.0099	0	0.10184	0	19.7233	0	19	19.7233	2.02701	-5.10151	0	3.9999	0	
24	24.0379	-12.9541	0	0.250848	0	21.1503	0	20	21.1503	-0.130994	6.11169	0	3.9999	0	
25	21.4259	14.1905	0	0.563366	0	21.2755	0	7	21.2755	-0.130994	-5.10151	0	3.9999	0	
26	21.9055	-15.649	0	0.740307	0	22.7678	0	11	22.7678	7.42201	0.50509	0	3.9999	0	
27	4.86213	25.9956	0	2.66233	0	22.0075	1	10	22.0075	-3.36799	-3.23271	0	3.9999	0	
28	12.247	-22.296	0	-2.04012	0	19.9576	0	23	19.9576	-3.36799	4.24289	0	3.9999	0	
29	26.2976	10.3827	0	1.90193	0	25.1035	0	0	25.1035	4.18501	6.11169	0	3.9999	0	
30	27.1828	-8.07048	0	-0.542027	0	26.1418	0	1	26.1418	4.18501	-5.10151	0	3.9999	0	
31	22.0808	16.2757	0	-1.7944	0	20.966	1	21	20.966	-4.44699	-1.36381	0	3.9999	0	
32	20.2383	-18.2476	0	0.185505	0	20.66	0	30	20.66	-4.44699	2.37399	0	3.9999	0	
33	5.58883	8.29699	0	-1.73195	0	3.13652	1	29	3.13652	-2.28899	6.11169	0	3.9999	0	
34	8.44672	-24.057	0	0.101891	0	20.1319	0	25	20.1319	-2.28899	-5.10151	0	3.9999	0	
35	4.85236	23.8366	0	0.106349	0	21.8192	0	4	21.8192	-5.52599	0.50509	0	3.9999	0	
0	-10.4832	-13.8613	0	-4.06835	0	12.3438	0	34	12.3438	4.43935	0.0112205	0	5.9999	20952848	
1	-13.1746	7.73903	0	2.04033	0	11.658	0	32	11.658	3.36035	-1.85768	0	5.9999	0	
2	15.3241	-10.5105	0	-2.59599	0	13.0371	1	11	13.0371	3.36035	1.88012	0	5.9999	0	
3	17.5236	-11.0275	0	-1.85831	0	13.2831	0	20	13.2831	1.20235	-1.85768	0	5.9999	0	
4	8.62887	8.68612	0	0.179429	0	5.15185	0	29	5.15185	1.20235	1.88012	0	5.9999	0	
5	7.97021	-3.44157	0	2.0914	0	3.67983	1	6	3.67983	0.123348	0.0112205	0	5.9999	0	
6	19.4962	10.0891	0	-0.65354	0	16.5793	0	7	16.5793	5.51835	-1.85768	0	5.9999	0	
7	12.0257	3.11728	0	1.97646	0	6.40945	1	8	6.40945	5.51835	1.88012	0	5.9999	0	
8	-11.9742	17.1592	0	0.43358	0	16.1926	1	33	16.1926	6.59735	0.0112205	0	5.9999	0	
9	-18.3487	-6.43043	0	1.47854	0	18.1455	1	13	18.1455	2.28135	-3.72658	0	5.9999	0	
10	10.1183	23.5649	0	0.418507	0	19.2491	0	22	19.2491	2.28135	3.74902	0	5.9999	0	
11	12.6371	-23.755	0	-0.711418	0	20.2649	0	23	20.2649	4.43935	-3.72658	0	5.9999	0	
12	2.4749	13.7395	0	1.3825	0	8.21533	0	24	8.21533	4.43935	3.74902	0	5.9999	0	
13	-21.7363	-4.24213	0	1.27299	0	18.8008	1	31	18.8008	-0.955652	-1.85768	0	5.9999	0	
14	-1.36501	-1.3133	0	-0.973409	0	1.68416	0.0185042	5	1.68416	-0.955652	1.88012	0	5.9999	0	
15	-4.84048	3.66855	0	0.00538094	0	4.58284	1	14	4.58284	0.123348	-3.72658	0	5.9999	0	
16	-4.57531	23.6357	0	1.35386	0	20.375	0	16	20.375	0.123348	3.74902	0	5.9999	0	
17	-13.7565	-9.84445	0	2.02454	0	12.5634	1	27	12.5634	-2.03465	0.0112205	0	5.9999	0	
18	-18.645	13.7017	0	-2.27336	0	19.2696	1	28	19.2696	7.67635	-1.85768	0	5.9999	0	
19	3.69664	-11.2087	0	0.132315	0	6.447	0	25	6.447	7.67635	1.88012	0	5.9999	0	
20	16.7808	-8.95187	0	-2.76516	0	11.9087	1	18	11.9087	6.59735	-3.72658	0	5.9999	4	
21	-23.1214	3.84293	0	2.76367	0	19.386	0	35	19.386	6.59735	3.74902	0	5.9999	0	
22	-18.3849	6.12483	0	1.83627	0	17.0683	0	17	17.0683	3.36035	5.61782	0	5.9999	0	
23	23.5203	11.1604	0	-0.674933	0	18.492	0	19	18.492	3.36035	-5.59538	0	5.9999	0	
24	23.2965	-12.5676	0	0.490558	0	22.9541	0	1	22.9541	1.20235	5.61782	0	5.9999	0	
25	19.4583	12.2576	0	0.0521875	0	19.4993	0	2	19.4993	1.20235	-5.59538	0	5.9999	0	
26	21.0067	-15.8849	0	0.302627	0	24.4703	0	3	24.4703	8.75535	0.0112205	0	5.9999	0	
27	4.54906	24.7145	0	2.10298	0	23.4708	0	4	23.4708	-2.03465	-3.72658	0	5.9999	0	
28	6.67115	-23.4421	0	-3.0758	0	20.7261	1	15	20.7261	-2.03465	3.74902	0	5.9999	0	
29	22.5026	13.0916	0	2.15951	0	18.991	0.89697	21	18.991	5.51835	5.61782	0	5.9999	0	
30	27.8898	-8.92638	0	-0.839303	0	21.5388	0	26	21.5388	5.51835	-5.59538	0	5.9999	0	
31	17.4962	10.8581	0	-2.44733	0	15.4725	1	12	15.4725	-3.11365	-1.85768	0	5.9999	0	
32	19.7993	-19.5775	0	0.552007	0	20.1664	0	30	20.1664	-3.11365	1.88012	0	5.9999	0	
33	4.97376	-0.536392	0	-1.71456	0	0.79635	0	0	0.79635	-0.955652	5.61782	0	5.9999	0	
34	10.4913	-23.6226	0	1.07693	0	21.462	1	9	21.462	-0.955652	-5.59538	0	5.9999	0	
35	6.29583	23.4937	0	0.281916	0	20.3152	0	10	20.3152	-4.19265	0.0112205	0	5.9999	0	
0	-11.0642	-12.5744	0	-2.05374	0	12.3316	0	27	12.3316	3.69202	0.470304	0	7.9999	20952848	
1	-13.9139	7.34969	0	2.38405	0	11.7543	0	32	11.7543	2.61302	-1.3986	0	7.9999	0	
2	8.64366	-14.0973	0	-3.03823	0	10.3666	1	23	10.3666	2.61302	2.3392	0	7.9999	0	
3	13.0705	-10.5661	0	-2.05393	0	10.0115	0	20	10.0115	0.455021	-1.3986	0	7.9999	0	
4	8.42392	8.85998	0	0.218118	0	4.51063	0	29	4.51063	0.455021	2.3392	0	7.9999	0	
5	3.77382	0.154126	0	3.22879	0	0.487109	0.920129	0	0.487109	-0.623979	0.470304	0	7.9999	0	
6	19.8312	9.46062	0	-0.810958	0	16.0063	0	7	16.0063	4.77102	-1.3986	0	7.9999	0	
7	12.969	4.341	0	0.69607	0	7.87343	0	8	7.87343	4.77102	2.3392	0	7.9999	0	
8	-4.07171	16.9529	0	-0.0187097	0	13.1451	1	28	13.1451	5.85002	0.470304	0	7.9999	0	
9	-16.9004	-2.65911	0	1.47115	0	13.8674	1	31	13.8674	1.53402	-3.2675	0	7.9999	0	
10	10.0929	25.0006	0	1.85867	0	20.2135	0	22	20.2135	1.53402	4.2081	0	7.9999	0	
11	13.0801	-22.983	0	-0.508693	0	21.14	0	25	21.14	3.69202	-3.2675	0	7.9999	0	
12	2.85089	13.7193	0	1.37333	0	10.5284	0	16	10.5284	3.69202	4.2081	0	7.9999	0	
13	-17.8676	5.39685	0	0.799015	0	16.3367	1	17	16.3367	-1.70298	-1.3986	0	7.9999	0	
14	-0.173316	-3.09593	0	-0.986444	0	1.69285	0	3	1.69285	-1.70298	2.3392	0	7.9999	0	
15	0.783048	3.70761	0	-0.0386767	0	1.9469	0.416305	4	1.9469	-0.623979	-3.2675	0	7.9999	0	
16	-5.73641	23.3664	0	1.07834	0	18.446	0	33	18.446	-0.623979	4.2081	0	7.9999	0	
17	-14.4684	-6.65755	0	1.96229	0	13.8354	0	13	13.8354	-2.78198	0.470304	0	7.9999	0	
18	-19.5527	10.746	0	-2.30582	0	20.5328	0	14	20.5328	6.92902	-1.3986	0	7.9999	0	
19	3.98862	-8.65415	0	0.412143	0	6.5202	0	15	6.5202	6.92902	2.3392	0	7.9999	0	
20	10.5658	-13.1447	0	-2.59606	0	9.14802	1	30	9.14802	5.85002	-3.2675	0	7.9999	4	
21	-23.3246	4.15706	0	1.8179	0	19.4247	0	35	19.4247	5.85002	4.2081	0	7.9999	0	
22	-19.6932	7.21643	0	2.40659	0	20.4897	0	5	20.4897	2.61302	6.0769	0	7.9999	0	
23	23.109	11.4884	0	-1.11641	0	18.1059	0	19	18.1059	2.61302	-5.1363	0	7.9999	0	
24	23.5733	-12.5001	0	0.206454	0	19.7184	0	18	19.7184	0.455021	6.0769	0	7.9999	0	
25	19.5594	11.6454	0	-0.0631317	0	15.4366	0	21	15.4366	0.455021	-5.1363	0	7.9999	0	
26	19.3719	-14.4201	0	0.730714	0	19.2203	0	6	19.2203	8.00802	0.470304	0	7.9999	0	
27	5.89521	23.6842	0	2.40726	0	18.8811	0	24	18.8811	-2.78198	-3.2675	0	7.9999	0	
28	-3.53986	-20.4342	0	-3.58749	0	15.3368	1	34	15.3368	-2.78198	4.2081	0	7.9999	0	
29	16.4576	16.7334	0	2.1609	0	17.9217	0	12	17.9217	4.77102	6.0769	0	7.9999	0	
30	26.7918	-9.92649	0	-1.58799	0	21.1862	0	26	21.1862	4.77102	-5.1363	0	7.9999	0	
31	13.0291	7.27608	0	-2.84608	0	11.5944	1	2	11.5944	-3.86098	-1.3986	0	7.9999	0	
32	20.4208	-17.1386	0	0.577513	0	21.7691	0	11	21.7691	-3.86098	2.3392	0	7.9999	0	
33	2.96557	-1.84299	0	-2.64614	0	0.30649	0.591744	1	0.30649	-1.70298	6.0769	0	7.9999	0	
34	12.8929	-19.1522	0	0.125587	0	18.6534	0	9	18.6534	-1.70298	-5.1363	0	7.9999	0	
35	7.46316	22.2257	0	-1.23992	0	19.2221	1	10	19.2221	-4.93998	0.470304	0	7.9999	0	
0	-10.4679	-12.9592	0	-3.17293	0	12.6569	0	27	12.6569	1.91187	1.75038	0	9.9999	20952848	
1	-12.7156	8.36298	0	2.57835	0	10.5577	0	14	10.5577	0.832874	-0.118517	0	9.9999	0	
2	0.89668	-16.0122	0	-3.00302	0	11.9598	1	25	11.9598	0.832874	3.61928	0	9.9999	0	
3	6.5469	-14.5759	0	-2.50241	0	16.3648	0	3	16.3648	-1.32513	-0.118517	0	9.9999	0	
4	7.74926	8.09695	0	0.376336	0	4.76445	0	21	4.76445	-1.32513	3.61928	0	9.9999	0	
5	0.139413	-0.258271	0	2.57708	0	3.64851	1	5	3.64851	-2.40413	1.75038	0	9.9999	0	
6	20.8799	3.75944	0	-1.76553	0	15.5804	1	19	15.5804	2.99087	-0.118517	0	9.9999	0	
7	14.4934	1.95204	0	0.484349	0	10.0035	0	8	10.0035	2.99087	3.61928	0	9.9999	0	
8	-1.7981	15.7925	0	2.13506	0	10.7377	0	16	10.7377	4.06987	1.75038	0	9.9999	0	
9	-15.1065	0.00644419	0	1.21243	0	9.87873	1	31	9.87873	-0.246126	-1.98742	0	9.9999	0	
10	10.0998	25.518	0	2.27723	0	20.8271	0	22	20.8271	-0.246126	5.48818	0	9.9999	0	
11	14.9314	-22.6787	0	0.195498	0	22.0496	0	30	22.0496	1.91187	-1.98742	0	9.9999	0	
12	2.81635	14.1166	0	-0.162021	0	9.07637	0	10	9.07637	1.91187	5.48818	0	9.9999	0	
13	-10.9154	9.54933	0	0.706703	0	7.97263	1	28	7.97263	-3.48313	-0.118517	0	9.9999	0	
14	-2.31644	-2.62921	0	-0.952567	0	0.372274	0	15	0.372274	-3.48313	3.61928	0	9.9999	0	
15	-0.438671	4.45695	0	0.616744	0	1.49336	0	4	1.49336	-2.40413	-1.98742	0	9.9999	0	
16	-4.34176	23.6906	0	1.52228	0	16.3236	0	33	16.3236	-2.40413	5.48818	0	9.9999	0	
17	-15.8434	-3.1623	0	1.42834	0	13.2069	1	13	13.2069	-4.56213	1.75038	0	9.9999	0	
18	-20.088	10.4318	0	-3.82077	0	16.1379	0	32	16.1379	5.14887	-0.118517	0	9.9999	0	
19	6.66039	-6.61056	0	0.861984	0	8.69912	1	1	8.69912	5.14887	3.61928	0	9.9999	0	
20	7.724	-16.4362	0	-2.48961	0	14.1866	0	23	14.1866	4.06987	-1.98742	0	9.9999	4	
21	-23.5916	2.21635	0	2.07333	0	16.9423	0	35	16.9423	4.06987	5.48818	0	9.9999	0	
22	-19.8802	7.95817	0	2.83223	0	16.7468	0	17	16.7468	0.832874	7.35698	0	9.9999	0	
23	20.9401	1.57764	0	-2.31628	0	15.0424	1	26	15.0424	0.832874	-3.85622	0	9.9999	0	
24	23.5525	-7.10494	0	1.61699	0	19.7	1	18	19.7	-1.32513	7.35698	0	9.9999	0	
25	18.5994	12.1357	0	0.257707	0	17.8574	0	7	17.8574	-1.32513	-3.85622	0	9.9999	0	
26	20.7442	-15.7965	0	-0.468671	0	23.5186	0	6	23.5186	6.22787	1.75038	0	9.9999	0	
27	0.065404	20.1593	0	3.9379	0	13.8264	1	24	13.8264	-4.56213	-1.98742	0	9.9999	0	
28	-8.8894	-16.0193	0	-3.10907	0	13.3137	0	34	13.3137	-4.56213	5.48818	0	9.9999	0	
29	14.34	17.2035	0	2.16216	0	17.2751	0	12	17.2751	2.99087	7.35698	0	9.9999	0	
30	25.3527	-8.34772	0	-1.35733	0	25.6048	0	0	25.6048	2.99087	-3.85622	0	9.9999	0	
31	2.99125	4.65185	0	-2.82743	0	2.49118	1	2	2.49118	-5.64113	-0.118517	0	9.9999	0	
32	21.8296	-17.6738	0	-0.340616	0	23.5899	0	20	23.5899	-5.64113	3.61928	0	9.9999	0	
33	-0.173316	-2.39311	0	-3.41886	0	0.472465	0.425944	9	0.472465	-3.48313	7.35698	0	9.9999	0	
34	13.3215	-17.8527	0	1.13425	0	19.4373	1	11	19.4373	-3.48313	-3.85622	0	9.9999	0	
35	5.59375	14.9623	0	-2.19097	0	8.34815	1	29	8.34815	-6.72013	1.75038	0	9.9999	0	
0	-11.4	-13.7108	0	-2.51378	0	12.8738	0	27	12.8738	0.513279	1.5808	0	11.9999	20952848	
1	-13.7989	9.57567	0	3.80788	0	10.6995	0	14	10.6995	-0.565721	-0.288096	0	11.9999	0	
2	-5.16825	-15.0026	0	-4.13032	0	11.7575	1	25	11.7575	-0.565721	3.4497	0	11.9999	0	
3	0.888576	-10.7193	0	-4.23613	0	9.45632	1	9	9.45632	-2.72372	-0.288096	0	11.9999	0	
4	7.66197	5.50679	0	-0.133621	0	6.23365	0	7	6.23365	-2.72372	3.4497	0	11.9999	0	
5	-2.2622	-0.480822	0	3.39541	0	0.615212	0.630099	3	0.615212	-3.80272	1.5808	0	11.9999	0	
6	17.3125	-1.19423	0	-1.8543	0	12.3768	0	26	12.3768	1.59228	-0.288096	0	11.9999	0	
7	15.3063	1.34547	0	0.703762	0	11.4781	0	19	11.4781	1.59228	3.4497	0	11.9999	0	
8	-2.05309	17.3952	0	2.82211	0	10.0774	0	24	10.0774	2.67128	1.5808	0	11.9999	0	
9	-12.4075	7.52172	0	1.04412	0	6.44275	0	32	6.44275	-1.64472	-2.157	0	11.9999	0	
10	8.99191	25.7963	0	2.85599	0	20.2457	0	22	20.2457	-1.64472	5.3186	0	11.9999	0	
11	18.8143	-17.3195	0	0.802987	0	23.2547	0	11	23.2547	0.513279	-2.157	0	11.9999	0	
12	5.97573	11.808	0	-0.646536	0	9.57972	0.120978	10	9.57972	0.513279	5.3186	0	11.9999	0	
13	-9.04187	10.9735	0	1.96795	0	6.44569	0	28	6.44569	-4.88172	-0.288096	0	11.9999	0	
14	-5.0451	-3.77752	0	-2.29476	0	3.56103	0	13	3.56103	-4.88172	3.4497	0	11.9999	0	
15	-0.867449	5.65932	0	0.333761	0	2.46653	0	4	2.46653	-3.80272	-2.157	0	11.9999	0	
16	-3.64605	25.1502	0	2.363	0	19.5015	0	16	19.5015	-3.80272	5.3186	0	11.9999	0	
17	-15.5669	-1.60533	0	1.84099	0	9.07825	0	31	9.07825	-5.96072	1.5808	0	11.9999	0	
18	-20.8051	9.15327	0	-4.35074	0	18.9591	0	5	18.9591	3.75028	-0.288096	0	11.9999	0	
19	8.38234	-1.37759	0	0.779716	0	8.34913	0	0	8.34913	3.75028	3.4497	0	11.9999	0	
20	5.96077	-14.553	0	-1.75345	0	12.7355	0	23	12.7355	2.67128	-2.157	0	11.9999	4	
21	-25.0935	2.93552	0	3.9234	0	16.7244	0	35	16.7244	2.67128	5.3186	0	11.9999	0	
22	-19.6922	7.32901	0	2.0126	0	15.2856	0	17	15.2856	-0.565721	7.1874	0	11.9999	0	
23	15.2673	-1.8462	0	-1.40214	0	12.7279	0	8	12.7279	-0.565721	-4.0258	0	11.9999	0	
24	15.2163	-4.04214	0	2.99828	0	12.2603	1	18	12.2603	-2.72372	7.1874	0	11.9999	0	
25	18.2695	12.2187	0	-0.0525211	0	16.9214	0	21	16.9214	-2.72372	-4.0258	0	11.9999	0	
26	21.4342	-16.2455	0	0.383937	0	23.4591	0	20	23.4591	4.82928	1.5808	0	11.9999	0	
27	-7.64305	16.8229	0	3.43512	0	9.70783	1	33	9.70783	-5.96072	-2.157	0	11.9999	0	
28	-8.76054	-13.6883	0	-3.87555	0	10.5256	1	34	10.5256	-5.96072	5.3186	0	11.9999	0	
29	13.9792	17.2652	0	0.813327	0	15.9341	0	29	15.9341	1.59228	7.1874	0	11.9999	0	
30	23.422	-9.40145	0	-1.69748	0	23.371	0	6	23.371	1.59228	-4.0258	0	11.9999	0	
31	0.913931	4.404	0	-4.65081	0	1.49189	0	2	1.49189	-7.03972	-0.288096	0	11.9999	0	
32	22.7395	-18.5495	0	-1.27411	0	29.5038	0	1	29.5038	-7.03972	3.4497	0	11.9999	0	
