0	2.158	0	0	
1	1.079	-1.8689	0	
2	1.079	1.8689	0	
3	-1.079	-1.8689	0	
4	-1.079	1.8689	0	
5	-2.158	0	0	
6	3.237	-1.8689	0	
7	3.237	1.8689	0	
8	4.316	0	0	
9	0	-3.7378	0	
10	0	3.7378	0	
11	2.158	-3.7378	0	
12	2.158	3.7378	0	
13	-3.237	-1.8689	0	
14	-3.237	1.8689	0	
15	-2.158	-3.7378	0	
16	-2.158	3.7378	0	
17	-4.316	0	0	
18	5.395	-1.8689	0	
19	5.395	1.8689	0	
20	4.316	-3.7378	0	
21	4.316	3.7378	0	
22	1.079	5.6066	0	
23	1.079	-5.6066	0	
24	-1.079	5.6066	0	
25	-1.079	-5.6066	0	
26	6.474	0	0	
27	-4.316	-3.7378	0	
28	-4.316	3.7378	0	
29	3.237	5.6066	0	
30	3.237	-5.6066	0	
31	-5.395	-1.8689	0	
32	-5.395	1.8689	0	
33	-3.237	5.6066	0	
34	-3.237	-5.6066	0	
35	-6.474	0	0	
0	3.80826	-0.095482	0	
1	2.72926	-1.96438	0	
2	2.72926	1.77342	0	
3	0.57126	-1.96438	0	
4	0.57126	1.77342	0	
5	-0.50774	-0.095482	0	
6	4.88726	-1.96438	0	
7	4.88726	1.77342	0	
8	5.96626	-0.095482	0	
9	1.65026	-3.83328	0	
10	1.65026	3.64232	0	
11	3.80826	-3.83328	0	
12	3.80826	3.64232	0	
13	-1.58674	-1.96438	0	
14	-1.58674	1.77342	0	
15	-0.50774	-3.83328	0	
16	-0.50774	3.64232	0	
17	-2.66574	-0.095482	0	
18	7.04526	-1.96438	0	
19	7.04526	1.77342	0	
20	5.96626	-3.83328	0	
21	5.96626	3.64232	0	
22	2.72926	5.51112	0	
23	2.72926	-5.70208	0	
24	0.57126	5.51112	0	
25	0.57126	-5.70208	0	
26	8.12426	-0.095482	0	
27	-2.66574	-3.83328	0	
28	-2.66574	3.64232	0	
29	4.88726	5.51112	0	
30	4.88726	-5.70208	0	
31	-3.74474	-1.96438	0	
32	-3.74474	1.77342	0	
33	-1.58674	5.51112	0	
34	-1.58674	-5.70208	0	
35	-4.82374	-0.095482	0	
0	3.10601	0.50509	0	
1	2.02701	-1.36381	0	
2	2.02701	2.37399	0	
3	-0.130994	-1.36381	0	
4	-0.130994	2.37399	0	
5	-1.20999	0.50509	0	
6	4.18501	-1.36381	0	
7	4.18501	2.37399	0	
8	5.26401	0.50509	0	
9	0.948006	-3.23271	0	
10	0.948006	4.24289	0	
11	3.10601	-3.23271	0	
12	3.10601	4.24289	0	
13	-2.28899	-1.36381	0	
14	-2.28899	2.37399	0	
15	-1.20999	-3.23271	0	
16	-1.20999	4.24289	0	
17	-3.36799	0.50509	0	
18	6.34301	-1.36381	0	
19	6.34301	2.37399	0	
20	5.26401	-3.23271	0	
21	5.26401	4.24289	0	
22	2.02701	6.11169	0	
23	2.02701	-5.10151	0	
24	-0.130994	6.11169	0	
25	-0.130994	-5.10151	0	
26	7.42201	0.50509	0	
27	-3.36799	-3.23271	0	
28	-3.36799	4.24289	0	
29	4.18501	6.11169	0	
30	4.18501	-5.10151	0	
31	-4.44699	-1.36381	0	
32	-4.44699	2.37399	0	
33	-2.28899	6.11169	0	
34	-2.28899	-5.10151	0	
35	-5.52599	0.50509	0	
0	4.43935	0.0112205	0	
1	3.36035	-1.85768	0	
2	3.36035	1.88012	0	
3	1.20235	-1.85768	0	
4	1.20235	1.88012	0	
5	0.123348	0.0112205	0	
6	5.51835	-1.85768	0	
7	5.51835	1.88012	0	
8	6.59735	0.0112205	0	
9	2.28135	-3.72658	0	
10	2.28135	3.74902	0	
11	4.43935	-3.72658	0	
12	4.43935	3.74902	0	
13	-0.955652	-1.85768	0	
14	-0.955652	1.88012	0	
15	0.123348	-3.72658	0	
16	0.123348	3.74902	0	
17	-2.03465	0.0112205	0	
18	7.67635	-1.85768	0	
19	7.67635	1.88012	0	
20	6.59735	-3.72658	0	
21	6.59735	3.74902	0	
22	3.36035	5.61782	0	
23	3.36035	-5.59538	0	
24	1.20235	5.61782	0	
25	1.20235	-5.59538	0	
26	8.75535	0.0112205	0	
27	-2.03465	-3.72658	0	
28	-2.03465	3.74902	0	
29	5.51835	5.61782	0	
30	5.51835	-5.59538	0	
31	-3.11365	-1.85768	0	
32	-3.11365	1.88012	0	
33	-0.955652	5.61782	0	
34	-0.955652	-5.59538	0	
35	-4.19265	0.0112205	0	
0	3.69202	0.470304	0	
1	2.61302	-1.3986	0	
2	2.61302	2.3392	0	
3	0.455021	-1.3986	0	
4	0.455021	2.3392	0	
5	-0.623979	0.470304	0	
6	4.77102	-1.3986	0	
7	4.77102	2.3392	0	
8	5.85002	0.470304	0	
9	1.53402	-3.2675	0	
10	1.53402	4.2081	0	
11	3.69202	-3.2675	0	
12	3.69202	4.2081	0	
13	-1.70298	-1.3986	0	
